Name,SID,Email,Lab 1,Lab 1 - Max Points,Lab 1 - Submission Time,Lab 1 - Lateness (H:M:S),Project 1 Checkpoint,Project 1 Checkpoint - Max Points,Project 1 Checkpoint - Submission Time,Project 1 Checkpoint - Lateness (H:M:S),Project 1,Project 1 - Max Points,Project 1 - Submission Time,Project 1 - Lateness (H:M:S),Lab 2,Lab 2 - Max Points,Lab 2 - Submission Time,Lab 2 - Lateness (H:M:S),Lab 3,Lab 3 - Max Points,Lab 3 - Submission Time,Lab 3 - Lateness (H:M:S),Project 2 Checkpoint,Project 2 Checkpoint - Max Points,Project 2 Checkpoint - Submission Time,Project 2 Checkpoint - Lateness (H:M:S),Project 2,Project 2 - Max Points,Project 2 - Submission Time,Project 2 - Lateness (H:M:S),Lab 2 Redemption,Lab 2 Redemption - Max Points,Lab 2 Redemption - Submission Time,Lab 2 Redemption - Lateness (H:M:S),Lab 4,Lab 4 - Max Points,Lab 4 - Submission Time,Lab 4 - Lateness (H:M:S),Lab 3 Redemption,Lab 3 Redemption - Max Points,Lab 3 Redemption - Submission Time,Lab 3 Redemption - Lateness (H:M:S),Project 1 Redemption,Project 1 Redemption - Max Points,Project 1 Redemption - Submission Time,Project 1 Redemption - Lateness (H:M:S),Project 2 Redemption,Project 2 Redemption - Max Points,Project 2 Redemption - Submission Time,Project 2 Redemption - Lateness (H:M:S),Lab 5,Lab 5 - Max Points,Lab 5 - Submission Time,Lab 5 - Lateness (H:M:S),Midterm,Midterm - Max Points,Midterm - Submission Time,Midterm - Lateness (H:M:S),Project 3 Checkpoint,Project 3 Checkpoint - Max Points,Project 3 Checkpoint - Submission Time,Project 3 Checkpoint - Lateness (H:M:S),Project 3,Project 3 - Max Points,Project 3 - Submission Time,Project 3 - Lateness (H:M:S),Lab 4 Redemption,Lab 4 Redemption - Max Points,Lab 4 Redemption - Submission Time,Lab 4 Redemption - Lateness (H:M:S),Lab 6,Lab 6 - Max Points,Lab 6 - Submission Time,Lab 6 - Lateness (H:M:S),Lab 7,Lab 7 - Max Points,Lab 7 - Submission Time,Lab 7 - Lateness (H:M:S),Final Project (Checkpoint1),Final Project (Checkpoint1) - Max Points,Final Project (Checkpoint1) - Submission Time,Final Project (Checkpoint1) - Lateness (H:M:S),Lab 5 Redemption,Lab 5 Redemption - Max Points,Lab 5 Redemption - Submission Time,Lab 5 Redemption - Lateness (H:M:S),Lab 6 Redemption,Lab 6 Redemption - Max Points,Lab 6 Redemption - Submission Time,Lab 6 Redemption - Lateness (H:M:S),Final Project (Checkpoint2),Final Project (Checkpoint2) - Max Points,Final Project (Checkpoint2) - Submission Time,Final Project (Checkpoint2) - Lateness (H:M:S),Lab 8,Lab 8 - Max Points,Lab 8 - Submission Time,Lab 8 - Lateness (H:M:S),Project 3 Redemption,Project 3 Redemption - Max Points,Project 3 Redemption - Submission Time,Project 3 Redemption - Lateness (H:M:S),Discussion 8 Worksheet,Discussion 8 Worksheet - Max Points,Discussion 8 Worksheet - Submission Time,Discussion 8 Worksheet - Lateness (H:M:S),Lab 7 Redemption,Lab 7 Redemption - Max Points,Lab 7 Redemption - Submission Time,Lab 7 Redemption - Lateness (H:M:S),Total Lateness (H:M:S),disc_count,lecture_count,Lab 1 Redemption,Lab 1 Redemption - Max Points,Lab 1 Grade,Lab 1 Redemption Grade,Lab 2 Grade,Lab 2 Redemption Grade,Lab 3 Grade,Lab 3 Redemption Grade,Lab 4 Grade,Lab 4 Redemption Grade,Lab 5 Grade,Lab 5 Redemption Grade,Lab 6 Grade,Lab 6 Redemption Grade,Lab 7 Grade,Lab 7 Redemption Grade,Project 1 Grade,Project 1 Redemption Grade,Project 2 Grade,Project 2 Redemption Grade,Project 3 Grade,Project 3 Redemption Grade,Project 1 Checkpoint Final Grade,Project 2 Checkpoint Final Grade,Project 3 Checkpoint Final Grade,Project 1 Final Grade,Project 2 Final Grade,Project 3 Final Grade,Lab 1 Final Grade,Lab 2 Final Grade,Lab 3 Final Grade,Lab 4 Final Grade,Lab 5 Final Grade,Lab 6 Final Grade,Lab 7 Final Grade,Dropped Labs,Elgible for Discussion,Max Possible Points,Current Max Possible Score,Lab Average,Project Average,Project Checkpoint Average,Overall Score without Discussion,Overall Score with Discussion,Overall Score,Current Score
Sebastian Ferragut,A17263077,sferragut@ucsd.edu,131.0,133.0,2024-04-08 15:14:17 -0700,00:00:00,13.0,13.0,2024-04-11 17:14:32 -0700,00:00:00,104.0,123.0,2024-04-18 23:29:55 -0700,00:00:00,72.5,79.5,2024-04-16 12:44:34 -0700,00:00:00,43.0,56.0,2024-04-23 11:27:30 -0700,00:00:00,5.0,5.0,2024-04-25 11:01:24 -0700,00:00:00,90.0,101.0,2024-04-30 16:57:23 -0700,00:00:00,,79.5,,00:00:00,81.5,93.0,2024-04-30 11:14:50 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-07 13:44:01 -0700,00:00:00,27.0,50.0,2024-05-02 13:00:07 -0700,00:00:00,10.0,10.0,2024-05-09 10:14:30 -0700,00:00:00,88.0,100.0,2024-05-17 09:03:35 -0700,00:00:00,,93.0,,00:00:00,55.0,56.0,2024-05-14 12:52:01 -0700,00:00:00,107.0,111.0,2024-05-21 15:28:54 -0700,00:00:00,20.0,20.0,2024-05-24 14:12:07 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,2024-05-29 11:42:20 -0700,00:00:00,65.0,65.0,2024-05-28 07:36:31 -0700,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,00:00:00,0.0,6.0,,133.0,0.9849624060150376,,0.9119496855345912,,0.7678571428571429,,0.8763440860215054,,1.0,,0.9821428571428571,,0.963963963963964,,0.8455284552845529,,0.8910891089108911,,0.88,,1.0,1.0,1.0,0.8455284552845529,0.8910891089108911,0.88,0.9849624060150376,0.9119496855345912,0.7678571428571429,0.8763440860215054,1.0,0.9821428571428571,0.963963963963964,Lab 3,False,37.30555555555556,37.30555555555556,0.926745734505014,0.8722058547318147,1.0,33.76990453518841,33.76990453518841,33.76990453518841,90.52245445024442
Selina Wu,A17381187,syw003@ucsd.edu,124.0,133.0,2024-04-10 18:09:38 -0700,00:00:00,13.0,13.0,2024-04-12 18:29:40 -0700,00:00:00,111.0,123.0,2024-04-19 23:27:57 -0700,00:00:00,65.5,79.5,2024-04-17 22:23:37 -0700,00:00:00,55.0,56.0,2024-04-24 12:29:07 -0700,00:00:00,5.0,5.0,2024-04-26 13:08:20 -0700,00:00:00,87.0,101.0,2024-05-06 00:05:03 -0700,00:00:00,,79.5,,00:00:00,91.5,93.0,2024-05-01 12:28:13 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-09 19:03:03 -0700,00:00:00,31.0,50.0,2024-05-02 13:00:08 -0700,00:00:00,10.0,10.0,2024-05-13 23:56:14 -0700,00:00:00,0.0,100.0,2024-05-22 00:33:40 -0700,00:34:40,,93.0,,00:00:00,52.0,56.0,2024-05-18 17:09:13 -0700,00:00:00,109.0,111.0,2024-05-26 23:50:55 -0700,00:00:00,18.0,20.0,2024-05-24 17:41:52 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,2024-05-27 20:03:59 -0700,00:00:00,,111.0,,00:00:00,00:34:40,7.0,6.0,,133.0,0.9323308270676691,,0.8238993710691824,,0.9821428571428571,,0.9838709677419355,,1.0,,0.9285714285714286,,0.9819819819819819,,0.9024390243902439,,0.8613861386138614,,0.0,,1.0,1.0,1.0,0.9024390243902439,0.8613861386138614,0.0,0.9323308270676691,0.8238993710691824,0.9821428571428571,0.9838709677419355,1.0,0.9285714285714286,0.9819819819819819,Lab 2,False,37.30555555555556,37.30555555555556,0.9475424905107221,0.5879417210013684,1.0,28.76345712116467,28.76345712116467,28.76345712116467,77.1023422458621
Shangqi Liu,A17119829,shl094@ucsd.edu,131.0,133.0,2024-04-10 21:36:59 -0700,00:00:00,13.0,13.0,2024-04-13 01:37:15 -0700,01:38:15,104.0,123.0,2024-04-21 16:18:49 -0700,00:00:00,79.0,79.5,2024-04-17 01:17:28 -0700,00:00:00,50.5,56.0,2024-04-23 04:22:19 -0700,00:00:00,5.0,5.0,2024-04-25 17:10:26 -0700,00:00:00,89.0,101.0,2024-05-02 20:38:45 -0700,00:00:00,,79.5,,00:00:00,88.0,93.0,2024-05-01 19:23:50 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-10 20:08:26 -0700,00:00:00,30.0,50.0,2024-05-02 13:00:03 -0700,00:00:00,10.0,10.0,2024-05-09 20:08:25 -0700,00:00:00,99.0,100.0,2024-05-17 17:54:06 -0700,00:00:00,,93.0,,00:00:00,52.0,56.0,2024-05-15 00:55:24 -0700,00:00:00,109.0,111.0,2024-05-22 18:02:43 -0700,00:00:00,20.0,20.0,2024-05-24 16:42:38 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,2024-05-28 20:33:18 -0700,00:00:00,,111.0,,00:00:00,01:38:15,4.0,4.0,,133.0,0.9849624060150376,,0.9937106918238994,,0.9017857142857143,,0.946236559139785,,1.0,,0.9285714285714286,,0.9819819819819819,,0.8455284552845529,,0.8811881188118812,,0.99,,1.0,1.0,1.0,0.8455284552845529,0.8811881188118812,0.99,0.9849624060150376,0.9937106918238994,0.9017857142857143,0.946236559139785,1.0,0.9285714285714286,0.9819819819819819,Lab 3,False,37.30555555555556,37.30555555555556,0.962464111688264,0.9055721913654781,1.0,34.951142547697934,34.951142547697934,34.951142547697934,93.6888407831069
Sharon Ni,A17461032,s3ni@ucsd.edu,131.0,133.0,2024-04-09 21:10:44 -0700,00:00:00,13.0,13.0,2024-04-12 04:28:36 -0700,00:00:00,120.0,123.0,2024-04-20 07:00:03 -0700,00:00:00,79.5,79.5,2024-04-17 23:29:45 -0700,00:00:00,55.0,56.0,2024-04-23 00:54:24 -0700,00:00:00,5.0,5.0,2024-04-23 15:08:14 -0700,00:00:00,98.0,101.0,2024-05-05 05:04:28 -0700,00:00:00,,79.5,,00:00:00,89.0,93.0,2024-05-01 02:59:31 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-08 02:59:10 -0700,00:00:00,38.0,50.0,2024-05-02 13:00:08 -0700,00:00:00,10.0,10.0,2024-05-10 01:05:11 -0700,00:00:00,96.0,100.0,2024-05-18 04:07:48 -0700,00:00:00,,93.0,,00:00:00,54.0,56.0,2024-05-15 18:32:55 -0700,00:00:00,110.0,111.0,2024-05-22 00:40:21 -0700,00:00:00,20.0,20.0,2024-05-26 17:20:31 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,2024-05-28 18:47:01 -0700,00:00:00,,111.0,,00:00:00,00:00:00,7.0,6.0,,133.0,0.9849624060150376,,1.0,,0.9821428571428571,,0.956989247311828,,1.0,,0.9642857142857143,,0.990990990990991,,0.975609756097561,,0.9702970297029703,,0.96,,1.0,1.0,1.0,0.975609756097561,0.9702970297029703,0.96,0.9849624060150376,1.0,0.9821428571428571,0.956989247311828,1.0,0.9642857142857143,0.990990990990991,Lab 4,False,37.30555555555556,37.30555555555556,0.982767316535204,0.9686355952668437,1.0,36.44940900180094,36.44940900180094,36.44940900180094,97.70504274496156
Shiwei Yang,A18072723,shy041@ucsd.edu,131.0,133.0,2024-04-10 23:15:06 -0700,00:00:00,13.0,13.0,2024-04-12 20:30:11 -0700,00:00:00,112.0,123.0,2024-04-20 02:22:06 -0700,00:00:00,74.5,79.5,2024-04-17 23:39:00 -0700,00:00:00,50.0,56.0,2024-04-23 22:29:08 -0700,00:00:00,5.0,5.0,2024-04-26 17:09:16 -0700,00:00:00,97.0,101.0,2024-05-05 21:21:03 -0700,00:00:00,,79.5,,00:00:00,87.0,93.0,2024-05-01 23:23:06 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,56.0,61.0,2024-05-08 20:56:32 -0700,00:00:00,30.0,50.0,2024-05-02 13:00:08 -0700,00:00:00,10.0,10.0,2024-05-13 15:19:38 -0700,00:00:00,86.0,100.0,2024-05-19 21:15:42 -0700,00:00:00,93.0,93.0,2024-05-12 20:13:18 -0700,00:00:00,56.0,56.0,2024-05-15 19:10:36 -0700,00:00:00,109.0,111.0,2024-05-22 21:28:14 -0700,00:00:00,0.0,20.0,2024-05-26 14:44:04 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,2024-05-27 14:08:41 -0700,00:00:00,,111.0,,00:00:00,00:00:00,7.0,7.0,,133.0,0.9849624060150376,,0.9371069182389937,,0.8928571428571429,,0.9354838709677419,1.0,0.9180327868852459,,1.0,,0.9819819819819819,,0.9105691056910569,,0.9603960396039604,,0.86,,1.0,1.0,1.0,0.9105691056910569,0.9603960396039604,0.86,0.9849624060150376,0.9371069182389937,0.8928571428571429,0.9870967741935484,0.9180327868852459,1.0,0.9819819819819819,Lab 3,False,37.30555555555556,37.30555555555556,0.9574340014531357,0.910321715098339,1.0,34.96194995847597,34.96194995847597,34.96194995847597,93.717810759876
Shreya Musini,A16784819,shmusini@ucsd.edu,119.0,133.0,2024-04-10 23:07:41 -0700,00:00:00,13.0,13.0,2024-04-12 23:56:01 -0700,00:00:00,80.0,123.0,2024-04-19 23:50:55 -0700,00:00:00,76.5,79.5,2024-04-17 23:13:46 -0700,00:00:00,53.0,56.0,2024-04-24 14:16:14 -0700,00:00:00,5.0,5.0,2024-04-24 23:05:05 -0700,00:00:00,63.0,101.0,2024-05-03 18:02:23 -0700,00:00:00,,79.5,,00:00:00,72.5,93.0,2024-05-03 20:44:34 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,60.5,61.0,2024-05-08 23:37:14 -0700,00:00:00,23.0,50.0,2024-05-02 13:00:04 -0700,00:00:00,10.0,10.0,2024-05-09 17:46:29 -0700,00:00:00,72.0,100.0,2024-05-17 23:09:42 -0700,00:00:00,,93.0,,00:00:00,50.0,56.0,2024-05-16 19:02:33 -0700,00:00:00,92.0,111.0,2024-05-22 22:42:37 -0700,00:00:00,20.0,20.0,2024-05-24 19:57:42 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,00:00:00,0.0,5.0,,133.0,0.8947368421052632,,0.9622641509433962,,0.9464285714285714,,0.7795698924731183,,0.9918032786885246,,0.8928571428571429,,0.8288288288288288,,0.6504065040650406,,0.6237623762376238,,0.72,,1.0,1.0,1.0,0.6504065040650406,0.6237623762376238,0.72,0.8947368421052632,0.9622641509433962,0.9464285714285714,0.7795698924731183,0.9918032786885246,0.8928571428571429,0.8288288288288288,Lab 4,False,37.30555555555556,37.30555555555556,0.8994983867606923,0.6647229601008882,1.0,29.455752629280198,29.455752629280198,29.455752629280198,78.95808597573247
Shruti Yamala,A17502627,syamala@ucsd.edu,128.0,133.0,2024-04-15 11:26:37 -0700,107:27:37,13.0,13.0,2024-04-12 19:39:29 -0700,00:00:00,108.0,123.0,2024-04-17 16:08:22 -0700,00:00:00,72.0,79.5,2024-04-18 23:47:49 -0700,23:48:49,56.0,56.0,2024-04-23 23:37:02 -0700,00:00:00,5.0,5.0,2024-04-24 18:30:17 -0700,00:00:00,92.0,101.0,2024-05-05 22:08:10 -0700,00:00:00,,79.5,,00:00:00,85.0,93.0,2024-04-30 20:14:51 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-08 15:32:18 -0700,00:00:00,26.0,50.0,2024-05-02 13:00:08 -0700,00:00:00,10.0,10.0,2024-05-10 20:54:08 -0700,00:00:00,83.0,100.0,2024-05-19 18:37:03 -0700,00:00:00,,93.0,,00:00:00,54.0,56.0,2024-05-16 12:00:23 -0700,00:00:00,110.0,111.0,2024-05-22 19:13:59 -0700,00:00:00,0.0,20.0,2024-05-24 18:19:24 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,131:16:26,0.0,4.0,128.0,133.0,0.9624060150375939,0.9624060150375939,0.9056603773584906,,1.0,,0.9139784946236559,,1.0,,0.9642857142857143,,0.990990990990991,,0.8780487804878049,,0.9108910891089109,,0.83,,1.0,1.0,1.0,0.8780487804878049,0.9108910891089109,0.83,0.9624060150375939,0.9056603773584906,1.0,0.9139784946236559,1.0,0.9642857142857143,0.990990990990991,Lab 2,False,37.30555555555556,37.30555555555556,0.9624745131852065,0.8729799565322386,1.0,34.34019994563824,34.34019994563824,34.34019994563824,92.05116887885157
Sofia Tkachenko,A17460569,stkachenko@ucsd.edu,133.0,133.0,2024-04-10 23:37:26 -0700,00:00:00,13.0,13.0,2024-04-11 22:17:46 -0700,00:00:00,123.0,123.0,2024-04-19 23:39:42 -0700,00:00:00,79.5,79.5,2024-04-17 23:24:57 -0700,00:00:00,56.0,56.0,2024-04-24 22:46:50 -0700,00:00:00,5.0,5.0,2024-04-26 01:31:38 -0700,00:00:00,101.0,101.0,2024-05-05 23:20:34 -0700,00:00:00,,79.5,,00:00:00,91.0,93.0,2024-04-30 20:27:46 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-08 21:55:29 -0700,00:00:00,32.0,50.0,2024-05-02 13:00:08 -0700,00:00:00,10.0,10.0,2024-05-10 01:37:48 -0700,00:00:00,98.0,100.0,2024-05-17 23:31:28 -0700,00:00:00,93.0,93.0,2024-05-06 22:40:19 -0700,00:00:00,56.0,56.0,2024-05-15 23:19:50 -0700,00:00:00,111.0,111.0,2024-05-24 22:40:25 -0700,00:00:00,20.0,20.0,2024-05-24 04:13:01 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,65.0,65.0,2024-05-29 02:23:19 -0700,00:00:00,,100.0,,00:00:00,,7.0,2024-05-27 21:07:32 -0700,00:00:00,,111.0,,00:00:00,00:00:00,7.0,7.0,,133.0,1.0,,1.0,,1.0,,0.978494623655914,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,0.98,,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,0.9956989247311828,1.0,1.0,1.0,Lab 4,False,37.30555555555556,37.30555555555556,0.9993855606758834,0.9933333333333333,1.0,37.170997610513744,37.170997610513744,37.170997610513744,99.63930856131755
Sohan Raval,A17664552,sraval@ucsd.edu,126.0,133.0,2024-04-11 13:24:12 -0700,00:00:00,13.0,13.0,2024-04-12 17:06:20 -0700,00:00:00,106.0,123.0,2024-04-19 18:41:12 -0700,00:00:00,70.5,79.5,2024-04-17 19:08:20 -0700,00:00:00,53.5,56.0,2024-04-24 18:36:56 -0700,00:00:00,5.0,5.0,2024-04-26 20:52:12 -0700,00:00:00,75.0,101.0,2024-05-05 23:45:17 -0700,00:00:00,,79.5,,00:00:00,89.5,93.0,2024-05-03 19:46:18 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-08 17:45:24 -0700,00:00:00,13.0,50.0,2024-05-02 13:00:07 -0700,00:00:00,10.0,10.0,2024-05-12 15:59:38 -0700,00:00:00,100.0,100.0,2024-05-17 21:05:51 -0700,00:00:00,,93.0,,00:00:00,27.0,56.0,2024-05-16 18:36:34 -0700,00:00:00,110.0,111.0,2024-05-24 03:55:57 -0700,00:00:00,20.0,20.0,2024-05-24 21:42:59 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,00:00:00,7.0,0.0,,133.0,0.9473684210526315,,0.8867924528301887,,0.9553571428571429,,0.9623655913978495,,1.0,,0.48214285714285715,,0.990990990990991,,0.8617886178861789,,0.7425742574257426,,1.0,,1.0,1.0,1.0,0.8617886178861789,0.7425742574257426,1.0,0.9473684210526315,0.8867924528301887,0.9553571428571429,0.9623655913978495,1.0,0.48214285714285715,0.990990990990991,Lab 6,False,37.30555555555556,37.30555555555556,0.8892882080388086,0.8681209584373072,1.0,33.11064009574765,33.11064009574765,33.11064009574765,88.75525267661321
Son Nguyen,A18028810,hpn005@ucsd.edu,133.0,133.0,2024-04-10 23:01:22 -0700,00:00:00,13.0,13.0,2024-04-12 22:26:54 -0700,00:00:00,108.0,123.0,2024-04-19 16:31:03 -0700,00:00:00,78.0,79.5,2024-04-17 01:23:33 -0700,00:00:00,54.0,56.0,2024-04-23 20:30:49 -0700,00:00:00,5.0,5.0,2024-04-25 21:55:36 -0700,00:00:00,95.0,101.0,2024-05-04 22:05:47 -0700,00:00:00,,79.5,,00:00:00,88.5,93.0,2024-05-01 23:00:33 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-09 18:08:14 -0700,00:00:00,22.0,50.0,2024-05-02 13:00:04 -0700,00:00:00,10.0,10.0,2024-05-10 22:38:39 -0700,00:00:00,91.0,100.0,2024-05-17 10:48:16 -0700,00:00:00,,93.0,,00:00:00,52.0,56.0,2024-05-17 20:07:48 -0700,00:00:00,110.0,111.0,2024-05-22 17:45:43 -0700,00:00:00,0.0,20.0,2024-05-24 21:05:58 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,65.0,65.0,2024-05-27 19:37:01 -0700,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,00:00:00,0.0,4.0,,133.0,1.0,,0.9811320754716981,,0.9642857142857143,,0.9516129032258065,,1.0,,0.9285714285714286,,0.990990990990991,,0.8780487804878049,,0.9405940594059405,,0.91,,1.0,1.0,1.0,0.8780487804878049,0.9405940594059405,0.91,1.0,0.9811320754716981,0.9642857142857143,0.9516129032258065,1.0,0.9285714285714286,0.990990990990991,Lab 6,False,37.30555555555556,37.30555555555556,0.9737990160779483,0.9095476132979151,1.0,35.202002443881774,35.202002443881774,35.202002443881774,94.36128726580371
Stuti Verma,A17409981,stverma@ucsd.edu,127.0,133.0,2024-04-12 14:51:53 -0700,00:00:00,13.0,13.0,2024-04-12 23:06:21 -0700,00:00:00,107.0,123.0,2024-04-19 22:41:40 -0700,00:00:00,78.5,79.5,2024-04-17 23:49:06 -0700,00:00:00,50.0,56.0,2024-04-24 16:29:04 -0700,00:00:00,5.0,5.0,2024-04-26 17:40:35 -0700,00:00:00,83.0,101.0,2024-05-05 21:39:54 -0700,00:00:00,,79.5,,00:00:00,83.5,93.0,2024-05-03 20:19:11 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-09 19:57:55 -0700,00:00:00,20.0,50.0,2024-05-02 13:00:04 -0700,00:00:00,10.0,10.0,2024-05-13 18:38:10 -0700,00:00:00,0.0,100.0,2024-05-19 23:46:27 -0700,00:00:00,,93.0,,00:00:00,54.0,56.0,2024-05-15 23:12:34 -0700,00:00:00,111.0,111.0,2024-05-22 23:25:27 -0700,00:00:00,20.0,20.0,2024-05-24 20:53:09 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,20.0,20.0,2024-05-24 20:46:48 -0700,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,00:00:00,6.0,6.0,,133.0,0.9548872180451128,,0.9874213836477987,,0.8928571428571429,,0.8978494623655914,,1.0,,0.9642857142857143,,1.0,,0.8699186991869918,,0.8217821782178217,,0.0,,1.0,1.0,1.0,0.8699186991869918,0.8217821782178217,0.0,0.9548872180451128,0.9874213836477987,0.8928571428571429,0.8978494623655914,1.0,0.9642857142857143,1.0,Lab 3,False,37.30555555555556,37.30555555555556,0.9567572744573372,0.5639002924682712,1.0,28.456021419783106,28.456021419783106,28.456021419783106,76.2782405891431
Takafumi Matsui,A18066321,tamatsui@ucsd.edu,122.0,133.0,2024-04-10 15:20:57 -0700,00:00:00,13.0,13.0,2024-04-12 18:23:31 -0700,00:00:00,102.0,123.0,2024-04-19 20:26:10 -0700,00:00:00,55.5,79.5,2024-04-17 16:52:13 -0700,00:00:00,51.0,56.0,2024-04-23 18:34:28 -0700,00:00:00,5.0,5.0,2024-04-25 15:04:20 -0700,00:00:00,66.0,101.0,2024-05-07 20:48:07 -0700,00:00:00,,79.5,,00:00:00,86.5,93.0,2024-04-30 16:40:05 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-08 21:09:05 -0700,00:00:00,38.0,50.0,2024-05-02 13:00:08 -0700,00:00:00,10.0,10.0,2024-05-10 16:49:42 -0700,00:00:00,97.0,100.0,2024-05-19 10:25:17 -0700,00:00:00,,93.0,,00:00:00,56.0,56.0,2024-05-16 13:38:21 -0700,00:00:00,108.0,111.0,2024-05-22 14:12:51 -0700,00:00:00,0.0,20.0,2024-05-24 20:42:08 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,64.0,65.0,2024-05-28 15:08:18 -0700,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,00:00:00,7.0,7.0,,133.0,0.9172932330827067,,0.6981132075471698,,0.9107142857142857,,0.9301075268817204,,1.0,,1.0,,0.972972972972973,,0.8292682926829268,,0.6534653465346535,,0.97,,1.0,1.0,1.0,0.8292682926829268,0.6534653465346535,0.97,0.9172932330827067,0.6981132075471698,0.9107142857142857,0.9301075268817204,1.0,1.0,0.972972972972973,Lab 2,False,37.30555555555556,37.30555555555556,0.9184573180284079,0.8175778797391935,1.0,32.616699081107335,32.616699081107335,32.616699081107335,87.43121123751779
